FARENDMA,XZQHDAIM,XZHQHMCH,JIBIEEEE,SUOZDISH,SUOZAISF,XULIEHAO,BYZIDUAN,WEIHSHIJ,WEIHGUIY,WEIHJIGO,WEIHRIQI,SHIJCHUO,JILUZTAI
9999,520201,贵州省-六盘水市-钟山区,2,,520200,0,,,,,,,
9999,520203,贵州省-六盘水市-六枝特区,2,,520200,0,,,,,,,
9999,520204,贵州省-六盘水市-水城区,2,,520200,0,,,,,,,
9999,520281,贵州省-六盘水市-盘州市,2,,520200,0,,,,,,,
9999,520300,贵州省-遵义市,1,,520000,0,,,,,,,
9999,520301,贵州省-遵义市-市辖区,2,,520300,0,,,,,,,
9999,520302,贵州省-遵义市-红花岗区,2,,520300,0,,,,,,,
9999,520303,贵州省-遵义市-汇川区,2,,520300,0,,,,,,,
9999,520304,贵州省-遵义市-播州区,2,,520300,0,,,,,,,
9999,520322,贵州省-遵义市-桐梓县,2,,520300,0,,,,,,,
9999,520323,贵州省-遵义市-绥阳县,2,,520300,0,,,,,,,
9999,520324,贵州省-遵义市-正安县,2,,520300,0,,,,,,,
9999,520325,贵州省-遵义市-道真仡佬族苗族自治县,2,,520300,0,,,,,,,
9999,520326,贵州省-遵义市-务川仡佬族苗族自治县,2,,520300,0,,,,,,,
9999,520327,贵州省-遵义市-凤冈县,2,,520300,0,,,,,,,
9999,520328,贵州省-遵义市-湄潭县,2,,520300,0,,,,,,,
9999,520329,贵州省-遵义市-余庆县,2,,520300,0,,,,,,,
9999,520330,贵州省-遵义市-习水县,2,,520300,0,,,,,,,
9999,520381,贵州省-遵义市-赤水市,2,,520300,0,,,,,,,
9999,520382,贵州省-遵义市-仁怀市,2,,520300,0,,,,,,,
9999,520400,贵州省-安顺市,1,,520000,0,,,,,,,
9999,520401,贵州省-安顺市-市辖区,2,,520400,0,,,,,,,
9999,520402,贵州省-安顺市-西秀区,2,,520400,0,,,,,,,
9999,520403,贵州省-安顺市-平坝区,2,,520400,0,,,,,,,
9999,520422,贵州省-安顺市-普定县,2,,520400,0,,,,,,,
9999,520423,贵州省-安顺市-镇宁布依族苗族自治县,2,,520400,0,,,,,,,
9999,520424,贵州省-安顺市-关岭布依族苗族自治县,2,,520400,0,,,,,,,
9999,520425,贵州省-安顺市-紫云苗族布依族自治县,2,,520400,0,,,,,,,
9999,520500,贵州省-毕节市,1,,520000,0,,,,,,,
9999,520501,贵州省-毕节市-市辖区,2,,520500,0,,,,,,,
9999,520502,贵州省-毕节市-七星关区,2,,520500,0,,,,,,,
9999,520521,贵州省-毕节市-大方县,2,,520500,0,,,,,,,
9999,520523,贵州省-毕节市-金沙县,2,,520500,0,,,,,,,
9999,520524,贵州省-毕节市-织金县,2,,520500,0,,,,,,,
9999,520525,贵州省-毕节市-纳雍县,2,,520500,0,,,,,,,
9999,520526,贵州省-毕节市-威宁彝族回族苗族自治县,2,,520500,0,,,,,,,
9999,520527,贵州省-毕节市-赫章县,2,,520500,0,,,,,,,
9999,520581,贵州省-毕节市-黔西市,2,,520500,0,,,,,,,
9999,520600,贵州省-铜仁市,1,,520000,0,,,,,,,
9999,520601,贵州省-铜仁市-市辖区,2,,520600,0,,,,,,,
9999,520602,贵州省-铜仁市-碧江区,2,,520600,0,,,,,,,
9999,520603,贵州省-铜仁市-万山区,2,,520600,0,,,,,,,
9999,520621,贵州省-铜仁市-江口县,2,,520600,0,,,,,,,
9999,520622,贵州省-铜仁市-玉屏侗族自治县,2,,520600,0,,,,,,,
9999,520623,贵州省-铜仁市-石阡县,2,,520600,0,,,,,,,
9999,520624,贵州省-铜仁市-思南县,2,,520600,0,,,,,,,
9999,520625,贵州省-铜仁市-印江土家族苗族自治县,2,,520600,0,,,,,,,
9999,520626,贵州省-铜仁市-德江县,2,,520600,0,,,,,,,
9999,520627,贵州省-铜仁市-沿河土家族自治县,2,,520600,0,,,,,,,
9999,520628,贵州省-铜仁市-松桃苗族自治县,2,,520600,0,,,,,,,
9999,522300,贵州省-黔西南布依族苗族自治州,1,,520000,0,,,,,,,
9999,522301,贵州省-黔西南布依族苗族自治州-兴义市,2,,522300,0,,,,,,,
9999,522302,贵州省-黔西南布依族苗族自治州-兴仁市,2,,522300,0,,,,,,,
9999,522323,贵州省-黔西南布依族苗族自治州-普安县,2,,522300,0,,,,,,,
9999,522324,贵州省-黔西南布依族苗族自治州-晴隆县,2,,522300,0,,,,,,,
9999,522325,贵州省-黔西南布依族苗族自治州-贞丰县,2,,522300,0,,,,,,,
9999,522326,贵州省-黔西南布依族苗族自治州-望谟县,2,,522300,0,,,,,,,
9999,522327,贵州省-黔西南布依族苗族自治州-册亨县,2,,522300,0,,,,,,,
9999,522328,贵州省-黔西南布依族苗族自治州-安龙县,2,,522300,0,,,,,,,
9999,522600,贵州省-黔东南苗族侗族自治州,1,,520000,0,,,,,,,
9999,522601,贵州省-黔东南苗族侗族自治州-凯里市,2,,522600,0,,,,,,,
9999,522622,贵州省-黔东南苗族侗族自治州-黄平县,2,,522600,0,,,,,,,
9999,522623,贵州省-黔东南苗族侗族自治州-施秉县,2,,522600,0,,,,,,,
9999,522624,贵州省-黔东南苗族侗族自治州-三穗县,2,,522600,0,,,,,,,
9999,522625,贵州省-黔东南苗族侗族自治州-镇远县,2,,522600,0,,,,,,,
9999,522626,贵州省-黔东南苗族侗族自治州-岑巩县,2,,522600,0,,,,,,,
9999,522627,贵州省-黔东南苗族侗族自治州-天柱县,2,,522600,0,,,,,,,
9999,522628,贵州省-黔东南苗族侗族自治州-锦屏县,2,,522600,0,,,,,,,
9999,522629,贵州省-黔东南苗族侗族自治州-剑河县,2,,522600,0,,,,,,,
9999,522630,贵州省-黔东南苗族侗族自治州-台江县,2,,522600,0,,,,,,,
9999,522631,贵州省-黔东南苗族侗族自治州-黎平县,2,,522600,0,,,,,,,
9999,522632,贵州省-黔东南苗族侗族自治州-榕江县,2,,522600,0,,,,,,,
9999,522633,贵州省-黔东南苗族侗族自治州-从江县,2,,522600,0,,,,,,,
9999,522634,贵州省-黔东南苗族侗族自治州-雷山县,2,,522600,0,,,,,,,
9999,522635,贵州省-黔东南苗族侗族自治州-麻江县,2,,522600,0,,,,,,,
9999,522636,贵州省-黔东南苗族侗族自治州-丹寨县,2,,522600,0,,,,,,,
9999,522700,贵州省-黔南布依族苗族自治州,1,,520000,0,,,,,,,
9999,522701,贵州省-黔南布依族苗族自治州-都匀市,2,,522700,0,,,,,,,
9999,522702,贵州省-黔南布依族苗族自治州-福泉市,2,,522700,0,,,,,,,
9999,522722,贵州省-黔南布依族苗族自治州-荔波县,2,,522700,0,,,,,,,
9999,522723,贵州省-黔南布依族苗族自治州-贵定县,2,,522700,0,,,,,,,
9999,522725,贵州省-黔南布依族苗族自治州-瓮安县,2,,522700,0,,,,,,,
9999,522726,贵州省-黔南布依族苗族自治州-独山县,2,,522700,0,,,,,,,
9999,522727,贵州省-黔南布依族苗族自治州-平塘县,2,,522700,0,,,,,,,
9999,522728,贵州省-黔南布依族苗族自治州-罗甸县,2,,522700,0,,,,,,,
9999,522729,贵州省-黔南布依族苗族自治州-长顺县,2,,522700,0,,,,,,,
9999,522730,贵州省-黔南布依族苗族自治州-龙里县,2,,522700,0,,,,,,,
9999,522731,贵州省-黔南布依族苗族自治州-惠水县,2,,522700,0,,,,,,,
9999,522732,贵州省-黔南布依族苗族自治州-三都水族自治县,2,,522700,0,,,,,,,
9999,530000,云南省,0,,,0,,,,,,,
9999,530100,云南省-昆明市,1,,530000,0,,,,,,,
9999,530101,云南省-昆明市-市辖区,2,,530100,0,,,,,,,
9999,530102,云南省-昆明市-五华区,2,,530100,0,,,,,,,
9999,530103,云南省-昆明市-盘龙区,2,,530100,0,,,,,,,
9999,530111,云南省-昆明市-官渡区,2,,530100,0,,,,,,,
9999,530112,云南省-昆明市-西山区,2,,530100,0,,,,,,,
9999,530113,云南省-昆明市-东川区,2,,530100,0,,,,,,,
9999,530114,云南省-昆明市-呈贡区,2,,530100,0,,,,,,,
9999,530115,云南省-昆明市-晋宁区,2,,530100,0,,,,,,,
9999,530124,云南省-昆明市-富民县,2,,530100,0,,,,,,,
9999,530125,云南省-昆明市-宜良县,2,,530100,0,,,,,,,
9999,530126,云南省-昆明市-石林彝族自治县,2,,530100,0,,,,,,,
9999,530127,云南省-昆明市-嵩明县,2,,530100,0,,,,,,,
9999,530128,云南省-昆明市-禄劝彝族苗族自治县,2,,530100,0,,,,,,,
9999,530129,云南省-昆明市-寻甸回族彝族自治县,2,,530100,0,,,,,,,
9999,530181,云南省-昆明市-安宁市,2,,530100,0,,,,,,,
9999,530300,云南省-曲靖市,1,,530000,0,,,,,,,
9999,530301,云南省-曲靖市-市辖区,2,,530300,0,,,,,,,
9999,530302,云南省-曲靖市-麒麟区,2,,530300,0,,,,,,,
9999,530303,云南省-曲靖市-沾益区,2,,530300,0,,,,,,,
9999,530304,云南省-曲靖市-马龙区,2,,530300,0,,,,,,,
9999,530322,云南省-曲靖市-陆良县,2,,530300,0,,,,,,,
9999,530323,云南省-曲靖市-师宗县,2,,530300,0,,,,,,,
9999,530324,云南省-曲靖市-罗平县,2,,530300,0,,,,,,,
9999,530325,云南省-曲靖市-富源县,2,,530300,0,,,,,,,
9999,530326,云南省-曲靖市-会泽县,2,,530300,0,,,,,,,
9999,530381,云南省-曲靖市-宣威市,2,,530300,0,,,,,,,
9999,530400,云南省-玉溪市,1,,530000,0,,,,,,,
9999,530401,云南省-玉溪市-市辖区,2,,530400,0,,,,,,,
9999,530402,云南省-玉溪市-红塔区,2,,530400,0,,,,,,,
9999,530403,云南省-玉溪市-江川区,2,,530400,0,,,,,,,
9999,530423,云南省-玉溪市-通海县,2,,530400,0,,,,,,,
9999,530424,云南省-玉溪市-华宁县,2,,530400,0,,,,,,,
9999,530425,云南省-玉溪市-易门县,2,,530400,0,,,,,,,
9999,530426,云南省-玉溪市-峨山彝族自治县,2,,530400,0,,,,,,,
9999,530427,云南省-玉溪市-新平彝族傣族自治县,2,,530400,0,,,,,,,
9999,530428,云南省-玉溪市-元江哈尼族彝族傣族自治县,2,,530400,0,,,,,,,
9999,530481,云南省-玉溪市-澄江市,2,,530400,0,,,,,,,
9999,530500,云南省-保山市,1,,530000,0,,,,,,,
9999,530501,云南省-保山市-市辖区,2,,530500,0,,,,,,,
9999,530502,云南省-保山市-隆阳区,2,,530500,0,,,,,,,
9999,530521,云南省-保山市-施甸县,2,,530500,0,,,,,,,
9999,530523,云南省-保山市-龙陵县,2,,530500,0,,,,,,,
9999,530524,云南省-保山市-昌宁县,2,,530500,0,,,,,,,
9999,530581,云南省-保山市-腾冲市,2,,530500,0,,,,,,,
9999,530600,云南省-昭通市,1,,530000,0,,,,,,,
9999,530601,云南省-昭通市-市辖区,2,,530600,0,,,,,,,
9999,530602,云南省-昭通市-昭阳区,2,,530600,0,,,,,,,
9999,530621,云南省-昭通市-鲁甸县,2,,530600,0,,,,,,,
9999,530622,云南省-昭通市-巧家县,2,,530600,0,,,,,,,
9999,530623,云南省-昭通市-盐津县,2,,530600,0,,,,,,,
9999,530624,云南省-昭通市-大关县,2,,530600,0,,,,,,,
9999,530625,云南省-昭通市-永善县,2,,530600,0,,,,,,,
9999,530626,云南省-昭通市-绥江县,2,,530600,0,,,,,,,
9999,530627,云南省-昭通市-镇雄县,2,,530600,0,,,,,,,
9999,530628,云南省-昭通市-彝良县,2,,530600,0,,,,,,,
9999,530629,云南省-昭通市-威信县,2,,530600,0,,,,,,,
9999,530681,云南省-昭通市-水富市,2,,530600,0,,,,,,,
9999,530700,云南省-丽江市,1,,530000,0,,,,,,,
9999,530701,云南省-丽江市-市辖区,2,,530700,0,,,,,,,
9999,530702,云南省-丽江市-古城区,2,,530700,0,,,,,,,
9999,530721,云南省-丽江市-玉龙纳西族自治县,2,,530700,0,,,,,,,
9999,530722,云南省-丽江市-永胜县,2,,530700,0,,,,,,,
9999,530723,云南省-丽江市-华坪县,2,,530700,0,,,,,,,
9999,530724,云南省-丽江市-宁蒗彝族自治县,2,,530700,0,,,,,,,
9999,530800,云南省-普洱市,1,,530000,0,,,,,,,
9999,530801,云南省-普洱市-市辖区,2,,530800,0,,,,,,,
9999,530802,云南省-普洱市-思茅区,2,,530800,0,,,,,,,
9999,530821,云南省-普洱市-宁洱哈尼族彝族自治县,2,,530800,0,,,,,,,
9999,530822,云南省-普洱市-墨江哈尼族自治县,2,,530800,0,,,,,,,
9999,530823,云南省-普洱市-景东彝族自治县,2,,530800,0,,,,,,,
9999,530824,云南省-普洱市-景谷傣族彝族自治县,2,,530800,0,,,,,,,
9999,530825,云南省-普洱市-镇沅彝族哈尼族拉祜族自治县,2,,530800,0,,,,,,,
9999,530826,云南省-普洱市-江城哈尼族彝族自治县,2,,530800,0,,,,,,,
9999,530827,云南省-普洱市-孟连傣族拉祜族佤族自治县,2,,530800,0,,,,,,,
9999,530828,云南省-普洱市-澜沧拉祜族自治县,2,,530800,0,,,,,,,
9999,530829,云南省-普洱市-西盟佤族自治县,2,,530800,0,,,,,,,
9999,530900,云南省-临沧市,1,,530000,0,,,,,,,
9999,530901,云南省-临沧市-市辖区,2,,530900,0,,,,,,,
9999,530902,云南省-临沧市-临翔区,2,,530900,0,,,,,,,
9999,530921,云南省-临沧市-凤庆县,2,,530900,0,,,,,,,
9999,530922,云南省-临沧市-云县,2,,530900,0,,,,,,,
9999,530923,云南省-临沧市-永德县,2,,530900,0,,,,,,,
9999,530924,云南省-临沧市-镇康县,2,,530900,0,,,,,,,
9999,530925,云南省-临沧市-双江拉祜族佤族布朗族傣族自治县,2,,530900,0,,,,,,,
9999,530926,云南省-临沧市-耿马傣族佤族自治县,2,,530900,0,,,,,,,
9999,530927,云南省-临沧市-沧源佤族自治县,2,,530900,0,,,,,,,
9999,532300,云南省-楚雄彝族自治州,1,,530000,0,,,,,,,
9999,532301,云南省-楚雄彝族自治州-楚雄市,2,,532300,0,,,,,,,
9999,532302,云南省-楚雄彝族自治州-禄丰市,2,,532300,0,,,,,,,
9999,532322,云南省-楚雄彝族自治州-双柏县,2,,532300,0,,,,,,,
9999,532323,云南省-楚雄彝族自治州-牟定县,2,,532300,0,,,,,,,
9999,532324,云南省-楚雄彝族自治州-南华县,2,,532300,0,,,,,,,
9999,532325,云南省-楚雄彝族自治州-姚安县,2,,532300,0,,,,,,,
9999,532326,云南省-楚雄彝族自治州-大姚县,2,,532300,0,,,,,,,
9999,532327,云南省-楚雄彝族自治州-永仁县,2,,532300,0,,,,,,,
9999,532328,云南省-楚雄彝族自治州-元谋县,2,,532300,0,,,,,,,
9999,532329,云南省-楚雄彝族自治州-武定县,2,,532300,0,,,,,,,
9999,532500,云南省-红河哈尼族彝族自治州,1,,530000,0,,,,,,,
9999,532501,云南省-红河哈尼族彝族自治州-个旧市,2,,532500,0,,,,,,,
9999,532502,云南省-红河哈尼族彝族自治州-开远市,2,,532500,0,,,,,,,
9999,532503,云南省-红河哈尼族彝族自治州-蒙自市,2,,532500,0,,,,,,,
9999,532504,云南省-红河哈尼族彝族自治州-弥勒市,2,,532500,0,,,,,,,
9999,532523,云南省-红河哈尼族彝族自治州-屏边苗族自治县,2,,532500,0,,,,,,,
9999,532524,云南省-红河哈尼族彝族自治州-建水县,2,,532500,0,,,,,,,
9999,532525,云南省-红河哈尼族彝族自治州-石屏县,2,,532500,0,,,,,,,
9999,532527,云南省-红河哈尼族彝族自治州-泸西县,2,,532500,0,,,,,,,
9999,532528,云南省-红河哈尼族彝族自治州-元阳县,2,,532500,0,,,,,,,
9999,532529,云南省-红河哈尼族彝族自治州-红河县,2,,532500,0,,,,,,,
9999,532530,云南省-红河哈尼族彝族自治州-金平苗族瑶族傣族自治县,2,,532500,0,,,,,,,
9999,532531,云南省-红河哈尼族彝族自治州-绿春县,2,,532500,0,,,,,,,
9999,532532,云南省-红河哈尼族彝族自治州-河口瑶族自治县,2,,532500,0,,,,,,,
9999,532600,云南省-文山壮族苗族自治州,1,,530000,0,,,,,,,
9999,532601,云南省-文山壮族苗族自治州-文山市,2,,532600,0,,,,,,,
9999,532622,云南省-文山壮族苗族自治州-砚山县,2,,532600,0,,,,,,,
9999,532623,云南省-文山壮族苗族自治州-西畴县,2,,532600,0,,,,,,,
9999,532624,云南省-文山壮族苗族自治州-麻栗坡县,2,,532600,0,,,,,,,
9999,532625,云南省-文山壮族苗族自治州-马关县,2,,532600,0,,,,,,,
9999,532626,云南省-文山壮族苗族自治州-丘北县,2,,532600,0,,,,,,,
9999,532627,云南省-文山壮族苗族自治州-广南县,2,,532600,0,,,,,,,
9999,532628,云南省-文山壮族苗族自治州-富宁县,2,,532600,0,,,,,,,
9999,532800,云南省-西双版纳傣族自治州,1,,530000,0,,,,,,,
9999,532801,云南省-西双版纳傣族自治州-景洪市,2,,532800,0,,,,,,,
9999,532822,云南省-西双版纳傣族自治州-勐海县,2,,532800,0,,,,,,,
9999,532823,云南省-西双版纳傣族自治州-勐腊县,2,,532800,0,,,,,,,
9999,532900,云南省-大理白族自治州,1,,530000,0,,,,,,,
9999,532901,云南省-大理白族自治州-大理市,2,,532900,0,,,,,,,
9999,532922,云南省-大理白族自治州-漾濞彝族自治县,2,,532900,0,,,,,,,
9999,532923,云南省-大理白族自治州-祥云县,2,,532900,0,,,,,,,
9999,532924,云南省-大理白族自治州-宾川县,2,,532900,0,,,,,,,
9999,532925,云南省-大理白族自治州-弥渡县,2,,532900,0,,,,,,,
9999,532926,云南省-大理白族自治州-南涧彝族自治县,2,,532900,0,,,,,,,
9999,532927,云南省-大理白族自治州-巍山彝族回族自治县,2,,532900,0,,,,,,,
9999,532928,云南省-大理白族自治州-永平县,2,,532900,0,,,,,,,
9999,532929,云南省-大理白族自治州-云龙县,2,,532900,0,,,,,,,
9999,532930,云南省-大理白族自治州-洱源县,2,,532900,0,,,,,,,
9999,532931,云南省-大理白族自治州-剑川县,2,,532900,0,,,,,,,
9999,532932,云南省-大理白族自治州-鹤庆县,2,,532900,0,,,,,,,
9999,533100,云南省-德宏傣族景颇族自治州,1,,530000,0,,,,,,,
9999,533102,云南省-德宏傣族景颇族自治州-瑞丽市,2,,533100,0,,,,,,,
9999,533103,云南省-德宏傣族景颇族自治州-芒市,2,,533100,0,,,,,,,
9999,533122,云南省-德宏傣族景颇族自治州-梁河县,2,,533100,0,,,,,,,
9999,533123,云南省-德宏傣族景颇族自治州-盈江县,2,,533100,0,,,,,,,
9999,533124,云南省-德宏傣族景颇族自治州-陇川县,2,,533100,0,,,,,,,
9999,533300,云南省-怒江傈僳族自治州,1,,530000,0,,,,,,,
9999,533301,云南省-怒江傈僳族自治州-泸水市,2,,533300,0,,,,,,,
9999,533323,云南省-怒江傈僳族自治州-福贡县,2,,533300,0,,,,,,,
9999,533324,云南省-怒江傈僳族自治州-贡山独龙族怒族自治县,2,,533300,0,,,,,,,
9999,533325,云南省-怒江傈僳族自治州-兰坪白族普米族自治县,2,,533300,0,,,,,,,
9999,533400,云南省-迪庆藏族自治州,1,,530000,0,,,,,,,
9999,533401,云南省-迪庆藏族自治州-香格里拉市,2,,533400,0,,,,,,,
9999,533422,云南省-迪庆藏族自治州-德钦县,2,,533400,0,,,,,,,
9999,533423,云南省-迪庆藏族自治州-维西傈僳族自治县,2,,533400,0,,,,,,,
9999,540000,西藏自治区,0,,,0,,,,,,,
9999,540100,西藏自治区-拉萨市,1,,540000,0,,,,,,,
9999,540101,西藏自治区-拉萨市-市辖区,2,,540100,0,,,,,,,
9999,540102,西藏自治区-拉萨市-城关区,2,,540100,0,,,,,,,
9999,540103,西藏自治区-拉萨市-堆龙德庆区,2,,540100,0,,,,,,,
9999,540104,西藏自治区-拉萨市-达孜区,2,,540100,0,,,,,,,
9999,540121,西藏自治区-拉萨市-林周县,2,,540100,0,,,,,,,
9999,540122,西藏自治区-拉萨市-当雄县,2,,540100,0,,,,,,,
9999,540123,西藏自治区-拉萨市-尼木县,2,,540100,0,,,,,,,
9999,540124,西藏自治区-拉萨市-曲水县,2,,540100,0,,,,,,,
9999,540127,西藏自治区-拉萨市-墨竹工卡县,2,,540100,0,,,,,,,
9999,540200,西藏自治区-日喀则市,1,,540000,0,,,,,,,
9999,540202,西藏自治区-日喀则市-桑珠孜区,2,,540200,0,,,,,,,
9999,540221,西藏自治区-日喀则市-南木林县,2,,540200,0,,,,,,,
9999,540222,西藏自治区-日喀则市-江孜县,2,,540200,0,,,,,,,
9999,540223,西藏自治区-日喀则市-定日县,2,,540200,0,,,,,,,
9999,540224,西藏自治区-日喀则市-萨迦县,2,,540200,0,,,,,,,
9999,540225,西藏自治区-日喀则市-拉孜县,2,,540200,0,,,,,,,
9999,540226,西藏自治区-日喀则市-昂仁县,2,,540200,0,,,,,,,
9999,540227,西藏自治区-日喀则市-谢通门县,2,,540200,0,,,,,,,
9999,540228,西藏自治区-日喀则市-白朗县,2,,540200,0,,,,,,,
9999,540229,西藏自治区-日喀则市-仁布县,2,,540200,0,,,,,,,
9999,540230,西藏自治区-日喀则市-康马县,2,,540200,0,,,,,,,
9999,540231,西藏自治区-日喀则市-定结县,2,,540200,0,,,,,,,
9999,540232,西藏自治区-日喀则市-仲巴县,2,,540200,0,,,,,,,
9999,540233,西藏自治区-日喀则市-亚东县,2,,540200,0,,,,,,,
9999,540234,西藏自治区-日喀则市-吉隆县,2,,540200,0,,,,,,,
9999,540235,西藏自治区-日喀则市-聂拉木县,2,,540200,0,,,,,,,
9999,540236,西藏自治区-日喀则市-萨嘎县,2,,540200,0,,,,,,,
9999,540237,西藏自治区-日喀则市-岗巴县,2,,540200,0,,,,,,,
9999,540300,西藏自治区-昌都市,1,,540000,0,,,,,,,
9999,540302,西藏自治区-昌都市-卡若区,2,,540300,0,,,,,,,
9999,540321,西藏自治区-昌都市-江达县,2,,540300,0,,,,,,,
9999,540322,西藏自治区-昌都市-贡觉县,2,,540300,0,,,,,,,
9999,540323,西藏自治区-昌都市-类乌齐县,2,,540300,0,,,,,,,
9999,540324,西藏自治区-昌都市-丁青县,2,,540300,0,,,,,,,
9999,540325,西藏自治区-昌都市-察雅县,2,,540300,0,,,,,,,
9999,540326,西藏自治区-昌都市-八宿县,2,,540300,0,,,,,,,
9999,540327,西藏自治区-昌都市-左贡县,2,,540300,0,,,,,,,
9999,540328,西藏自治区-昌都市-芒康县,2,,540300,0,,,,,,,
9999,540329,西藏自治区-昌都市-洛隆县,2,,540300,0,,,,,,,
9999,540330,西藏自治区-昌都市-边坝县,2,,540300,0,,,,,,,
9999,540400,西藏自治区-林芝市,1,,540000,0,,,,,,,
9999,540402,西藏自治区-林芝市-巴宜区,2,,540400,0,,,,,,,
9999,540421,西藏自治区-林芝市-工布江达县,2,,540400,0,,,,,,,
9999,540422,西藏自治区-林芝市-米林县,2,,540400,0,,,,,,,
9999,540423,西藏自治区-林芝市-墨脱县,2,,540400,0,,,,,,,
9999,540424,西藏自治区-林芝市-波密县,2,,540400,0,,,,,,,
9999,540425,西藏自治区-林芝市-察隅县,2,,540400,0,,,,,,,
9999,540426,西藏自治区-林芝市-朗县,2,,540400,0,,,,,,,
9999,540500,西藏自治区-山南市,1,,540000,0,,,,,,,
9999,540502,西藏自治区-山南市-乃东区,2,,540500,0,,,,,,,
9999,540521,西藏自治区-山南市-扎囊县,2,,540500,0,,,,,,,
9999,540522,西藏自治区-山南市-贡嘎县,2,,540500,0,,,,,,,
9999,540523,西藏自治区-山南市-桑日县,2,,540500,0,,,,,,,
9999,540524,西藏自治区-山南市-琼结县,2,,540500,0,,,,,,,
9999,540525,西藏自治区-山南市-曲松县,2,,540500,0,,,,,,,
9999,540526,西藏自治区-山南市-措美县,2,,540500,0,,,,,,,
9999,540527,西藏自治区-山南市-洛扎县,2,,540500,0,,,,,,,
9999,540528,西藏自治区-山南市-加查县,2,,540500,0,,,,,,,
9999,540529,西藏自治区-山南市-隆子县,2,,540500,0,,,,,,,
9999,540530,西藏自治区-山南市-错那县,2,,540500,0,,,,,,,
9999,540531,西藏自治区-山南市-浪卡子县,2,,540500,0,,,,,,,
9999,540600,西藏自治区-那曲市,1,,540000,0,,,,,,,
9999,540602,西藏自治区-那曲市-色尼区,2,,540600,0,,,,,,,
9999,540621,西藏自治区-那曲市-嘉黎县,2,,540600,0,,,,,,,
9999,540622,西藏自治区-那曲市-比如县,2,,540600,0,,,,,,,
9999,540623,西藏自治区-那曲市-聂荣县,2,,540600,0,,,,,,,
9999,540624,西藏自治区-那曲市-安多县,2,,540600,0,,,,,,,
9999,540625,西藏自治区-那曲市-申扎县,2,,540600,0,,,,,,,
9999,540626,西藏自治区-那曲市-索县,2,,540600,0,,,,,,,
9999,540627,西藏自治区-那曲市-班戈县,2,,540600,0,,,,,,,
9999,540628,西藏自治区-那曲市-巴青县,2,,540600,0,,,,,,,
9999,540629,西藏自治区-那曲市-尼玛县,2,,540600,0,,,,,,,
9999,540630,西藏自治区-那曲市-双湖县,2,,540600,0,,,,,,,
9999,542500,西藏自治区-阿里地区,1,,540000,0,,,,,,,
9999,542521,西藏自治区-阿里地区-普兰县,2,,542500,0,,,,,,,
9999,542522,西藏自治区-阿里地区-札达县,2,,542500,0,,,,,,,
9999,542523,西藏自治区-阿里地区-噶尔县,2,,542500,0,,,,,,,
9999,542524,西藏自治区-阿里地区-日土县,2,,542500,0,,,,,,,
9999,542525,西藏自治区-阿里地区-革吉县,2,,542500,0,,,,,,,
9999,542526,西藏自治区-阿里地区-改则县,2,,542500,0,,,,,,,
9999,542527,西藏自治区-阿里地区-措勤县,2,,542500,0,,,,,,,
9999,610000,陕西省,0,,,0,,,,,,,
9999,610100,陕西省-西安市,1,,610000,0,,,,,,,
9999,610101,陕西省-西安市-市辖区,2,,610100,0,,,,,,,
9999,610102,陕西省-西安市-新城区,2,,610100,0,,,,,,,
9999,610103,陕西省-西安市-碑林区,2,,610100,0,,,,,,,
9999,610104,陕西省-西安市-莲湖区,2,,610100,0,,,,,,,
9999,610111,陕西省-西安市-灞桥区,2,,610100,0,,,,,,,
9999,610112,陕西省-西安市-未央区,2,,610100,0,,,,,,,
9999,610113,陕西省-西安市-雁塔区,2,,610100,0,,,,,,,
9999,610114,陕西省-西安市-阎良区,2,,610100,0,,,,,,,
9999,610115,陕西省-西安市-临潼区,2,,610100,0,,,,,,,
9999,610116,陕西省-西安市-长安区,2,,610100,0,,,,,,,
9999,610117,陕西省-西安市-高陵区,2,,610100,0,,,,,,,
9999,610118,陕西省-西安市-鄠邑区,2,,610100,0,,,,,,,
9999,610122,陕西省-西安市-蓝田县,2,,610100,0,,,,,,,
9999,610124,陕西省-西安市-周至县,2,,610100,0,,,,,,,
9999,610200,陕西省-铜川市,1,,610000,0,,,,,,,
9999,610201,陕西省-铜川市-市辖区,2,,610200,0,,,,,,,
9999,610202,陕西省-铜川市-王益区,2,,610200,0,,,,,,,
9999,610203,陕西省-铜川市-印台区,2,,610200,0,,,,,,,
9999,610204,陕西省-铜川市-耀州区,2,,610200,0,,,,,,,
9999,610222,陕西省-铜川市-宜君县,2,,610200,0,,,,,,,
9999,610300,陕西省-宝鸡市,1,,610000,0,,,,,,,
9999,610301,陕西省-宝鸡市-市辖区,2,,610300,0,,,,,,,
9999,610302,陕西省-宝鸡市-渭滨区,2,,610300,0,,,,,,,
9999,610303,陕西省-宝鸡市-金台区,2,,610300,0,,,,,,,
9999,610304,陕西省-宝鸡市-陈仓区,2,,610300,0,,,,,,,
9999,610305,陕西省-宝鸡市-凤翔区,2,,610300,0,,,,,,,
9999,610323,陕西省-宝鸡市-岐山县,2,,610300,0,,,,,,,
9999,610324,陕西省-宝鸡市-扶风县,2,,610300,0,,,,,,,
9999,610326,陕西省-宝鸡市-眉县,2,,610300,0,,,,,,,
9999,610327,陕西省-宝鸡市-陇县,2,,610300,0,,,,,,,
